Node,In-Degree,Out-Degree,Closeness,Betweenness,PageRank
4914,0,2,0.0,0.0,5.0487823458630175e-05
4915,0,6,0.0,0.0,5.0487823458630175e-05
4916,0,1,0.0,0.0,5.0487823458630175e-05
4917,0,1,0.0,0.0,5.0487823458630175e-05
4918,0,1,0.0,0.0,5.0487823458630175e-05
4925,0,2,0.0,0.0,5.0487823458630175e-05
4919,0,1,0.0,0.0,5.0487823458630175e-05
4920,0,2,0.0,0.0,5.0487823458630175e-05
4926,0,7,0.0,0.0,5.0487823458630175e-05
4921,0,1,0.0,0.0,5.0487823458630175e-05
4922,0,2,0.0,0.0,5.0487823458630175e-05
4931,0,1,0.0,0.0,5.0487823458630175e-05
4932,0,2,0.0,0.0,5.0487823458630175e-05
4933,0,3,0.0,0.0,5.0487823458630175e-05
8028,4,0,0.1886378261576659,0.0,0.00013315260482736323
4935,0,1,0.0,0.0,5.0487823458630175e-05
4936,0,2,0.0,0.0,5.0487823458630175e-05
4937,0,17,0.0,0.0,5.0487823458630175e-05
4943,0,31,0.0,0.0,5.0487823458630175e-05
4945,0,1,0.0,0.0,5.0487823458630175e-05
4947,0,10,0.0,0.0,5.0487823458630175e-05
4948,0,214,0.0,0.0,5.0487823458630175e-05
4950,0,1,0.0,0.0,5.0487823458630175e-05
4951,0,1,0.0,0.0,5.0487823458630175e-05
4952,0,3,0.0,0.0,5.0487823458630175e-05
4957,0,1,0.0,0.0,5.0487823458630175e-05
4960,0,8,0.0,0.0,5.0487823458630175e-05
4963,0,13,0.0,0.0,5.0487823458630175e-05
7204,3,0,0.1990633825102234,0.0,9.217533371941068e-05
7243,11,1,0.20736366882282045,8.084478929386384e-07,0.00013623055955392407
4965,0,1,0.0,0.0,5.0487823458630175e-05
4967,0,361,0.0,0.0,5.0487823458630175e-05
5880,3,0,0.17650574698978513,0.0,6.814648761891876e-05
6661,7,0,0.19628824796353553,0.0,0.0001235619888979104
6950,5,0,0.1911183446044341,0.0,8.1506549504685e-05
4969,0,1,0.0,0.0,5.0487823458630175e-05
4970,0,8,0.0,0.0,5.0487823458630175e-05
4971,0,1,0.0,0.0,5.0487823458630175e-05
4972,0,2,0.0,0.0,5.0487823458630175e-05
4973,0,8,0.0,0.0,5.0487823458630175e-05
4974,0,44,0.0,0.0,5.0487823458630175e-05
7642,12,1,0.19226259048497918,3.270419498218298e-07,8.546420982099494e-05
4975,0,2,0.0,0.0,5.0487823458630175e-05
4976,0,23,0.0,0.0,5.0487823458630175e-05
2346,0,4,0.0,0.0,5.0487823458630175e-05
4978,0,1,0.0,0.0,5.0487823458630175e-05
4979,0,1,0.0,0.0,5.0487823458630175e-05
4982,0,43,0.0,0.0,5.0487823458630175e-05
4985,0,1,0.0,0.0,5.0487823458630175e-05
4988,0,23,0.0,0.0,5.0487823458630175e-05
4989,0,7,0.0,0.0,5.0487823458630175e-05
4995,0,1,0.0,0.0,5.0487823458630175e-05
4996,0,1,0.0,0.0,5.0487823458630175e-05
4864,0,4,0.0,0.0,5.0487823458630175e-05
5000,0,1,0.0,0.0,5.0487823458630175e-05
5001,0,1,0.0,0.0,5.0487823458630175e-05
5003,0,2,0.0,0.0,5.0487823458630175e-05
5005,0,1,0.0,0.0,5.0487823458630175e-05
4897,0,1,0.0,0.0,5.0487823458630175e-05
5006,0,28,0.0,0.0,5.0487823458630175e-05
5008,0,27,0.0,0.0,5.0487823458630175e-05
5009,0,14,0.0,0.0,5.0487823458630175e-05
5010,0,4,0.0,0.0,5.0487823458630175e-05
5011,0,10,0.0,0.0,5.0487823458630175e-05
5013,0,7,0.0,0.0,5.0487823458630175e-05
5016,0,10,0.0,0.0,5.0487823458630175e-05
5017,0,9,0.0,0.0,5.0487823458630175e-05
5018,0,1,0.0,0.0,5.0487823458630175e-05
5019,0,1,0.0,0.0,5.0487823458630175e-05
5024,0,4,0.0,0.0,5.0487823458630175e-05
5029,0,26,0.0,0.0,5.0487823458630175e-05
5031,0,1,0.0,0.0,5.0487823458630175e-05
5032,0,2,0.0,0.0,5.0487823458630175e-05
5035,0,1,0.0,0.0,5.0487823458630175e-05
5036,0,4,0.0,0.0,5.0487823458630175e-05
5038,0,5,0.0,0.0,5.0487823458630175e-05
5039,0,7,0.0,0.0,5.0487823458630175e-05
5040,0,3,0.0,0.0,5.0487823458630175e-05
5046,0,2,0.0,0.0,5.0487823458630175e-05
5047,0,1,0.0,0.0,5.0487823458630175e-05
5048,0,6,0.0,0.0,5.0487823458630175e-05
5051,0,8,0.0,0.0,5.0487823458630175e-05
5052,0,1,0.0,0.0,5.0487823458630175e-05
5053,0,52,0.0,0.0,5.0487823458630175e-05
5054,0,2,0.0,0.0,5.0487823458630175e-05
5057,0,1,0.0,0.0,5.0487823458630175e-05
5059,0,26,0.0,0.0,5.0487823458630175e-05
7318,3,0,0.177426879553068,0.0,6.0732496640567756e-05
5060,0,3,0.0,0.0,5.0487823458630175e-05
5062,0,1,0.0,0.0,5.0487823458630175e-05
5063,0,1,0.0,0.0,5.0487823458630175e-05
5065,0,1,0.0,0.0,5.0487823458630175e-05
5069,0,5,0.0,0.0,5.0487823458630175e-05
5067,0,2,0.0,0.0,5.0487823458630175e-05
5068,0,10,0.0,0.0,5.0487823458630175e-05
5071,0,1,0.0,0.0,5.0487823458630175e-05
5077,0,1,0.0,0.0,5.0487823458630175e-05
5078,0,3,0.0,0.0,5.0487823458630175e-05
5145,1,0,0.19305202184697334,0.0,5.455564930838047e-05
6778,3,0,0.19311183348236946,0.0,6.76987514458696e-05
8277,4,0,0.20486462707310693,0.0,7.970682554702463e-05
5080,0,3,0.0,0.0,5.0487823458630175e-05
5081,0,5,0.0,0.0,5.0487823458630175e-05
5084,0,1,0.0,0.0,5.0487823458630175e-05
5085,0,4,0.0,0.0,5.0487823458630175e-05
5086,0,1,0.0,0.0,5.0487823458630175e-05
5087,0,1,0.0,0.0,5.0487823458630175e-05
5088,0,1,0.0,0.0,5.0487823458630175e-05
5089,0,8,0.0,0.0,5.0487823458630175e-05
5090,0,3,0.0,0.0,5.0487823458630175e-05
5091,0,1,0.0,0.0,5.0487823458630175e-05
5095,0,3,0.0,0.0,5.0487823458630175e-05
5097,0,1,0.0,0.0,5.0487823458630175e-05
5099,0,14,0.0,0.0,5.0487823458630175e-05
5098,0,2,0.0,0.0,5.0487823458630175e-05
7297,1,0,0.17721668801684912,0.0,6.078586683229996e-05
7365,3,1,0.18680560710523364,6.198007965873932e-07,6.469034934411137e-05
5102,0,54,0.0,0.0,5.0487823458630175e-05
6681,2,0,0.000281135788585887,0.0,5.163694714278223e-05
5104,0,3,0.0,0.0,5.0487823458630175e-05
5105,0,1,0.0,0.0,5.0487823458630175e-05
5109,0,1,0.0,0.0,5.0487823458630175e-05
5111,0,7,0.0,0.0,5.0487823458630175e-05
5110,0,84,0.0,0.0,5.0487823458630175e-05
5112,0,1,0.0,0.0,5.0487823458630175e-05
5114,0,4,0.0,0.0,5.0487823458630175e-05
5665,1,0,0.19036924241382372,0.0,5.7111136123203085e-05
5116,0,1,0.0,0.0,5.0487823458630175e-05
5117,0,2,0.0,0.0,5.0487823458630175e-05
5118,0,13,0.0,0.0,5.0487823458630175e-05
5119,0,18,0.0,0.0,5.0487823458630175e-05
5122,0,1,0.0,0.0,5.0487823458630175e-05
5127,0,1,0.0,0.0,5.0487823458630175e-05
5128,0,1,0.0,0.0,5.0487823458630175e-05
5129,0,1,0.0,0.0,5.0487823458630175e-05
5124,0,1,0.0,0.0,5.0487823458630175e-05
5125,0,54,0.0,0.0,5.0487823458630175e-05
5050,0,11,0.0,0.0,5.0487823458630175e-05
5126,0,3,0.0,0.0,5.0487823458630175e-05
5135,0,1,0.0,0.0,5.0487823458630175e-05
5136,0,1,0.0,0.0,5.0487823458630175e-05
5138,0,1,0.0,0.0,5.0487823458630175e-05
5139,0,11,0.0,0.0,5.0487823458630175e-05
5142,0,4,0.0,0.0,5.0487823458630175e-05
5150,0,13,0.0,0.0,5.0487823458630175e-05
5151,0,3,0.0,0.0,5.0487823458630175e-05
5152,0,4,0.0,0.0,5.0487823458630175e-05
5153,0,5,0.0,0.0,5.0487823458630175e-05
5154,0,3,0.0,0.0,5.0487823458630175e-05
5158,0,1,0.0,0.0,5.0487823458630175e-05
5159,0,1,0.0,0.0,5.0487823458630175e-05
5160,0,12,0.0,0.0,5.0487823458630175e-05
5161,0,1,0.0,0.0,5.0487823458630175e-05
5167,0,1,0.0,0.0,5.0487823458630175e-05
5163,0,1,0.0,0.0,5.0487823458630175e-05
5164,0,2,0.0,0.0,5.0487823458630175e-05
5166,0,48,0.0,0.0,5.0487823458630175e-05
5171,0,41,0.0,0.0,5.0487823458630175e-05
5172,0,29,0.0,0.0,5.0487823458630175e-05
5173,0,122,0.0,0.0,5.0487823458630175e-05
5174,0,6,0.0,0.0,5.0487823458630175e-05
5175,0,35,0.0,0.0,5.0487823458630175e-05
5177,1,101,0.0001405678942929435,8.714325453713251e-06,5.287747839271912e-05
7653,7,1,0.2042380955283473,0.00010193296763152012,0.00011420893498394996
5180,0,49,0.0,0.0,5.0487823458630175e-05
5181,0,41,0.0,0.0,5.0487823458630175e-05
5183,0,1,0.0,0.0,5.0487823458630175e-05
5184,0,68,0.0,0.0,5.0487823458630175e-05
5185,0,152,0.0,0.0,5.0487823458630175e-05
5186,0,2,0.0,0.0,5.0487823458630175e-05
5187,0,31,0.0,0.0,5.0487823458630175e-05
5754,2,0,0.18924217018619408,0.0,5.8820202503977e-05
7498,9,0,0.1980094121469565,0.0,0.00011316074396723068
7913,5,0,0.19484233443886462,0.0,6.167175836863223e-05
5190,0,80,0.0,0.0,5.0487823458630175e-05
5191,0,10,0.0,0.0,5.0487823458630175e-05
5192,0,1,0.0,0.0,5.0487823458630175e-05
5194,0,10,0.0,0.0,5.0487823458630175e-05
5195,0,4,0.0,0.0,5.0487823458630175e-05
5196,0,32,0.0,0.0,5.0487823458630175e-05
5197,0,3,0.0,0.0,5.0487823458630175e-05
5198,0,6,0.0,0.0,5.0487823458630175e-05
5201,0,15,0.0,0.0,5.0487823458630175e-05
7520,7,3,0.19674510864638364,5.71351034921289e-07,8.73689440377837e-05
5202,0,2,0.0,0.0,5.0487823458630175e-05
5203,0,15,0.0,0.0,5.0487823458630175e-05
5207,0,13,0.0,0.0,5.0487823458630175e-05
5209,0,1,0.0,0.0,5.0487823458630175e-05
5213,0,1,0.0,0.0,5.0487823458630175e-05
5214,0,1,0.0,0.0,5.0487823458630175e-05
5216,0,1,0.0,0.0,5.0487823458630175e-05
5217,0,21,0.0,0.0,5.0487823458630175e-05
5218,0,1,0.0,0.0,5.0487823458630175e-05
5219,0,1,0.0,0.0,5.0487823458630175e-05
5220,0,1,0.0,0.0,5.0487823458630175e-05
5221,0,1,0.0,0.0,5.0487823458630175e-05
5224,0,1,0.0,0.0,5.0487823458630175e-05
8058,2,0,0.19594486886825774,0.0,9.478278765252284e-05
5227,0,1,0.0,0.0,5.0487823458630175e-05
5228,0,1,0.0,0.0,5.0487823458630175e-05
5225,0,1,0.0,0.0,5.0487823458630175e-05
5229,0,1,0.0,0.0,5.0487823458630175e-05
5230,0,1,0.0,0.0,5.0487823458630175e-05
5232,0,2,0.0,0.0,5.0487823458630175e-05
5238,0,3,0.0,0.0,5.0487823458630175e-05
5242,0,1,0.0,0.0,5.0487823458630175e-05
5244,0,1,0.0,0.0,5.0487823458630175e-05
5241,0,2,0.0,0.0,5.0487823458630175e-05
5243,0,19,0.0,0.0,5.0487823458630175e-05
5250,0,14,0.0,0.0,5.0487823458630175e-05
5247,0,2,0.0,0.0,5.0487823458630175e-05
5248,0,2,0.0,0.0,5.0487823458630175e-05
5249,0,1,0.0,0.0,5.0487823458630175e-05
5252,0,1,0.0,0.0,5.0487823458630175e-05
5251,0,1,0.0,0.0,5.0487823458630175e-05
5261,0,2,0.0,0.0,5.0487823458630175e-05
4407,0,1,0.0,0.0,5.0487823458630175e-05
5265,0,1,0.0,0.0,5.0487823458630175e-05
5275,0,2,0.0,0.0,5.0487823458630175e-05
5276,0,9,0.0,0.0,5.0487823458630175e-05
5277,0,1,0.0,0.0,5.0487823458630175e-05
5278,0,1,0.0,0.0,5.0487823458630175e-05
5280,0,1,0.0,0.0,5.0487823458630175e-05
5281,0,1,0.0,0.0,5.0487823458630175e-05
5282,0,4,0.0,0.0,5.0487823458630175e-05
5283,0,2,0.0,0.0,5.0487823458630175e-05
5287,0,1,0.0,0.0,5.0487823458630175e-05
5284,0,2,0.0,0.0,5.0487823458630175e-05
5286,0,10,0.0,0.0,5.0487823458630175e-05
5290,0,1,0.0,0.0,5.0487823458630175e-05
5291,0,1,0.0,0.0,5.0487823458630175e-05
5294,0,1,0.0,0.0,5.0487823458630175e-05
5299,0,1,0.0,0.0,5.0487823458630175e-05
5300,0,1,0.0,0.0,5.0487823458630175e-05
5313,0,12,0.0,0.0,5.0487823458630175e-05
5314,0,1,0.0,0.0,5.0487823458630175e-05
5315,0,1,0.0,0.0,5.0487823458630175e-05
5316,0,24,0.0,0.0,5.0487823458630175e-05
5317,0,18,0.0,0.0,5.0487823458630175e-05
5320,0,11,0.0,0.0,5.0487823458630175e-05
5322,0,1,0.0,0.0,5.0487823458630175e-05
5324,0,16,0.0,0.0,5.0487823458630175e-05
5328,0,1,0.0,0.0,5.0487823458630175e-05
5329,0,2,0.0,0.0,5.0487823458630175e-05
5330,0,1,0.0,0.0,5.0487823458630175e-05
5333,0,3,0.0,0.0,5.0487823458630175e-05
5332,0,6,0.0,0.0,5.0487823458630175e-05
5334,0,7,0.0,0.0,5.0487823458630175e-05
5336,0,3,0.0,0.0,5.0487823458630175e-05
5339,0,10,0.0,0.0,5.0487823458630175e-05
5337,0,1,0.0,0.0,5.0487823458630175e-05
5342,0,30,0.0,0.0,5.0487823458630175e-05
5343,0,2,0.0,0.0,5.0487823458630175e-05
5344,0,3,0.0,0.0,5.0487823458630175e-05
5345,0,1,0.0,0.0,5.0487823458630175e-05
5346,0,1,0.0,0.0,5.0487823458630175e-05
5347,0,2,0.0,0.0,5.0487823458630175e-05
5348,0,1,0.0,0.0,5.0487823458630175e-05
5352,0,3,0.0,0.0,5.0487823458630175e-05
5353,0,1,0.0,0.0,5.0487823458630175e-05
5355,0,1,0.0,0.0,5.0487823458630175e-05
4591,0,2,0.0,0.0,5.0487823458630175e-05
5356,0,1,0.0,0.0,5.0487823458630175e-05
5357,0,1,0.0,0.0,5.0487823458630175e-05
5358,0,1,0.0,0.0,5.0487823458630175e-05
5264,0,7,0.0,0.0,5.0487823458630175e-05
5360,0,15,0.0,0.0,5.0487823458630175e-05
5361,0,6,0.0,0.0,5.0487823458630175e-05
5365,0,1,0.0,0.0,5.0487823458630175e-05
5366,0,2,0.0,0.0,5.0487823458630175e-05
5367,0,1,0.0,0.0,5.0487823458630175e-05
5370,0,1,0.0,0.0,5.0487823458630175e-05
5371,0,1,0.0,0.0,5.0487823458630175e-05
5372,0,1,0.0,0.0,5.0487823458630175e-05
5373,0,1,0.0,0.0,5.0487823458630175e-05
5374,0,1,0.0,0.0,5.0487823458630175e-05
5376,0,1,0.0,0.0,5.0487823458630175e-05
5377,0,1,0.0,0.0,5.0487823458630175e-05
5380,0,2,0.0,0.0,5.0487823458630175e-05
5381,0,4,0.0,0.0,5.0487823458630175e-05
5382,0,19,0.0,0.0,5.0487823458630175e-05
5385,0,1,0.0,0.0,5.0487823458630175e-05
5386,0,3,0.0,0.0,5.0487823458630175e-05
5390,0,2,0.0,0.0,5.0487823458630175e-05
5391,0,37,0.0,0.0,5.0487823458630175e-05
5395,0,1,0.0,0.0,5.0487823458630175e-05
5397,0,1,0.0,0.0,5.0487823458630175e-05
5398,0,2,0.0,0.0,5.0487823458630175e-05
5405,0,4,0.0,0.0,5.0487823458630175e-05
5399,0,8,0.0,0.0,5.0487823458630175e-05
5400,0,4,0.0,0.0,5.0487823458630175e-05
5401,0,3,0.0,0.0,5.0487823458630175e-05
5413,0,1,0.0,0.0,5.0487823458630175e-05
5414,1,0,0.0001405678942929435,0.0,9.350161227223095e-05
5416,0,1,0.0,0.0,5.0487823458630175e-05
5418,0,1,0.0,0.0,5.0487823458630175e-05
5424,0,2,0.0,0.0,5.0487823458630175e-05
5419,0,9,0.0,0.0,5.0487823458630175e-05
5422,0,1,0.0,0.0,5.0487823458630175e-05
5427,0,37,0.0,0.0,5.0487823458630175e-05
5428,0,3,0.0,0.0,5.0487823458630175e-05
5429,0,1,0.0,0.0,5.0487823458630175e-05
5431,0,1,0.0,0.0,5.0487823458630175e-05
5435,0,1,0.0,0.0,5.0487823458630175e-05
5436,0,1,0.0,0.0,5.0487823458630175e-05
5438,0,1,0.0,0.0,5.0487823458630175e-05
5440,0,2,0.0,0.0,5.0487823458630175e-05
5643,13,0,0.19713266391964407,0.0,9.888658672418148e-05
7359,7,0,0.20319498871065295,0.0,0.00011092144207035088
5446,0,26,0.0,0.0,5.0487823458630175e-05
5447,0,2,0.0,0.0,5.0487823458630175e-05
5448,0,3,0.0,0.0,5.0487823458630175e-05
5456,0,2,0.0,0.0,5.0487823458630175e-05
5455,0,8,0.0,0.0,5.0487823458630175e-05
5460,0,1,0.0,0.0,5.0487823458630175e-05
5461,0,1,0.0,0.0,5.0487823458630175e-05
5468,0,10,0.0,0.0,5.0487823458630175e-05
5472,0,16,0.0,0.0,5.0487823458630175e-05
5473,0,1,0.0,0.0,5.0487823458630175e-05
5474,0,8,0.0,0.0,5.0487823458630175e-05
5475,0,2,0.0,0.0,5.0487823458630175e-05
5476,0,1,0.0,0.0,5.0487823458630175e-05
5477,0,1,0.0,0.0,5.0487823458630175e-05
5478,0,9,0.0,0.0,5.0487823458630175e-05
5480,0,3,0.0,0.0,5.0487823458630175e-05
5483,0,1,0.0,0.0,5.0487823458630175e-05
5485,0,21,0.0,0.0,5.0487823458630175e-05
5486,0,1,0.0,0.0,5.0487823458630175e-05
5488,0,1,0.0,0.0,5.0487823458630175e-05
5489,0,12,0.0,0.0,5.0487823458630175e-05
5490,0,1,0.0,0.0,5.0487823458630175e-05
5491,0,1,0.0,0.0,5.0487823458630175e-05
5494,0,1,0.0,0.0,5.0487823458630175e-05
5495,0,4,0.0,0.0,5.0487823458630175e-05
5496,0,1,0.0,0.0,5.0487823458630175e-05
5462,0,19,0.0,0.0,5.0487823458630175e-05
5497,0,1,0.0,0.0,5.0487823458630175e-05
5501,0,3,0.0,0.0,5.0487823458630175e-05
5504,0,2,0.0,0.0,5.0487823458630175e-05
5505,0,1,0.0,0.0,5.0487823458630175e-05
5507,0,1,0.0,0.0,5.0487823458630175e-05
5508,0,1,0.0,0.0,5.0487823458630175e-05
5510,0,1,0.0,0.0,5.0487823458630175e-05
5512,0,2,0.0,0.0,5.0487823458630175e-05
5515,0,7,0.0,0.0,5.0487823458630175e-05
5516,0,2,0.0,0.0,5.0487823458630175e-05
5517,0,1,0.0,0.0,5.0487823458630175e-05
5518,0,1,0.0,0.0,5.0487823458630175e-05
5519,0,1,0.0,0.0,5.0487823458630175e-05
5520,0,2,0.0,0.0,5.0487823458630175e-05
5521,0,3,0.0,0.0,5.0487823458630175e-05
5522,0,1,0.0,0.0,5.0487823458630175e-05
5523,0,1,0.0,0.0,5.0487823458630175e-05
7740,10,1,0.19872489331099247,1.1325351046931885e-07,9.759656664397967e-05
5525,0,1,0.0,0.0,5.0487823458630175e-05
5526,0,6,0.0,0.0,5.0487823458630175e-05
5530,0,1,0.0,0.0,5.0487823458630175e-05
5531,0,243,0.0,0.0,5.0487823458630175e-05
5528,0,6,0.0,0.0,5.0487823458630175e-05
5532,0,26,0.0,0.0,5.0487823458630175e-05
5534,0,14,0.0,0.0,5.0487823458630175e-05
5535,0,1,0.0,0.0,5.0487823458630175e-05
5536,0,3,0.0,0.0,5.0487823458630175e-05
5537,0,1,0.0,0.0,5.0487823458630175e-05
5193,0,18,0.0,0.0,5.0487823458630175e-05
5540,0,3,0.0,0.0,5.0487823458630175e-05
5541,0,1,0.0,0.0,5.0487823458630175e-05
5542,0,1,0.0,0.0,5.0487823458630175e-05
5544,0,4,0.0,0.0,5.0487823458630175e-05
5548,0,1,0.0,0.0,5.0487823458630175e-05
5549,0,10,0.0,0.0,5.0487823458630175e-05
5550,0,11,0.0,0.0,5.0487823458630175e-05
5551,0,8,0.0,0.0,5.0487823458630175e-05
5554,0,1,0.0,0.0,5.0487823458630175e-05
5552,0,8,0.0,0.0,5.0487823458630175e-05
5553,0,46,0.0,0.0,5.0487823458630175e-05
5555,0,1,0.0,0.0,5.0487823458630175e-05
5558,0,3,0.0,0.0,5.0487823458630175e-05
5561,0,1,0.0,0.0,5.0487823458630175e-05
5562,0,13,0.0,0.0,5.0487823458630175e-05
5565,0,3,0.0,0.0,5.0487823458630175e-05
5566,0,1,0.0,0.0,5.0487823458630175e-05
5567,0,1,0.0,0.0,5.0487823458630175e-05
5571,0,1,0.0,0.0,5.0487823458630175e-05
5572,0,1,0.0,0.0,5.0487823458630175e-05
5573,0,1,0.0,0.0,5.0487823458630175e-05
5577,0,8,0.0,0.0,5.0487823458630175e-05
5576,0,1,0.0,0.0,5.0487823458630175e-05
5578,0,1,0.0,0.0,5.0487823458630175e-05
5579,0,2,0.0,0.0,5.0487823458630175e-05
5580,0,2,0.0,0.0,5.0487823458630175e-05
5581,0,2,0.0,0.0,5.0487823458630175e-05
5583,0,2,0.0,0.0,5.0487823458630175e-05
5587,0,1,0.0,0.0,5.0487823458630175e-05
5589,0,11,0.0,0.0,5.0487823458630175e-05
5591,0,27,0.0,0.0,5.0487823458630175e-05
5594,0,1,0.0,0.0,5.0487823458630175e-05
5595,0,1,0.0,0.0,5.0487823458630175e-05
5598,0,1,0.0,0.0,5.0487823458630175e-05
5599,0,1,0.0,0.0,5.0487823458630175e-05
5600,0,8,0.0,0.0,5.0487823458630175e-05
5601,0,2,0.0,0.0,5.0487823458630175e-05
5602,0,1,0.0,0.0,5.0487823458630175e-05
5603,0,3,0.0,0.0,5.0487823458630175e-05
5604,0,7,0.0,0.0,5.0487823458630175e-05
5606,0,28,0.0,0.0,5.0487823458630175e-05
5607,0,1,0.0,0.0,5.0487823458630175e-05
5608,0,16,0.0,0.0,5.0487823458630175e-05
5612,0,66,0.0,0.0,5.0487823458630175e-05
5609,0,1,0.0,0.0,5.0487823458630175e-05
5610,0,2,0.0,0.0,5.0487823458630175e-05
5611,0,1,0.0,0.0,5.0487823458630175e-05
5613,0,1,0.0,0.0,5.0487823458630175e-05
5615,0,3,0.0,0.0,5.0487823458630175e-05
5616,0,15,0.0,0.0,5.0487823458630175e-05
5617,0,22,0.0,0.0,5.0487823458630175e-05
5622,0,2,0.0,0.0,5.0487823458630175e-05
5396,0,12,0.0,0.0,5.0487823458630175e-05
5627,0,3,0.0,0.0,5.0487823458630175e-05
5782,1,0,0.1772502851897989,0.0,6.297966760912127e-05
5625,0,1,0.0,0.0,5.0487823458630175e-05
5628,0,1,0.0,0.0,5.0487823458630175e-05
5629,0,1,0.0,0.0,5.0487823458630175e-05
5633,0,1,0.0,0.0,5.0487823458630175e-05
5644,0,21,0.0,0.0,5.0487823458630175e-05
5636,0,1,0.0,0.0,5.0487823458630175e-05
5645,0,1,0.0,0.0,5.0487823458630175e-05
5646,0,2,0.0,0.0,5.0487823458630175e-05
5648,0,1,0.0,0.0,5.0487823458630175e-05
5649,0,2,0.0,0.0,5.0487823458630175e-05
5652,0,1,0.0,0.0,5.0487823458630175e-05
5653,0,1,0.0,0.0,5.0487823458630175e-05
7246,8,0,0.19801989660169264,0.0,9.04555416739792e-05
7273,3,0,0.16254307712495059,0.0,7.536303233008595e-05
7534,2,0,0.17925532124908053,0.0,6.217253278758383e-05
5656,0,5,0.0,0.0,5.0487823458630175e-05
5657,0,2,0.0,0.0,5.0487823458630175e-05
5658,0,10,0.0,0.0,5.0487823458630175e-05
5659,0,1,0.0,0.0,5.0487823458630175e-05
5660,0,2,0.0,0.0,5.0487823458630175e-05
5661,0,3,0.0,0.0,5.0487823458630175e-05
5662,0,4,0.0,0.0,5.0487823458630175e-05
5668,0,4,0.0,0.0,5.0487823458630175e-05
5647,0,8,0.0,0.0,5.0487823458630175e-05
5666,0,5,0.0,0.0,5.0487823458630175e-05
5667,0,5,0.0,0.0,5.0487823458630175e-05
5669,0,1,0.0,0.0,5.0487823458630175e-05
5670,0,2,0.0,0.0,5.0487823458630175e-05
5674,0,1,0.0,0.0,5.0487823458630175e-05
5675,0,8,0.0,0.0,5.0487823458630175e-05
5676,0,1,0.0,0.0,5.0487823458630175e-05
5678,0,1,0.0,0.0,5.0487823458630175e-05
5679,1,0,0.0001405678942929435,0.0,9.350161227223095e-05
5682,0,1,0.0,0.0,5.0487823458630175e-05
5686,0,3,0.0,0.0,5.0487823458630175e-05
5685,0,1,0.0,0.0,5.0487823458630175e-05
5687,0,1,0.0,0.0,5.0487823458630175e-05
5688,0,1,0.0,0.0,5.0487823458630175e-05
5689,0,1,0.0,0.0,5.0487823458630175e-05
5690,0,1,0.0,0.0,5.0487823458630175e-05
5691,0,49,0.0,0.0,5.0487823458630175e-05
5692,0,21,0.0,0.0,5.0487823458630175e-05
5695,0,1,0.0,0.0,5.0487823458630175e-05
5698,0,1,0.0,0.0,5.0487823458630175e-05
5696,0,50,0.0,0.0,5.0487823458630175e-05
5702,0,10,0.0,0.0,5.0487823458630175e-05
5703,0,1,0.0,0.0,5.0487823458630175e-05
5704,0,4,0.0,0.0,5.0487823458630175e-05
5708,0,7,0.0,0.0,5.0487823458630175e-05
5707,0,4,0.0,0.0,5.0487823458630175e-05
5710,0,1,0.0,0.0,5.0487823458630175e-05
5711,0,1,0.0,0.0,5.0487823458630175e-05
5712,0,1,0.0,0.0,5.0487823458630175e-05
5717,0,1,0.0,0.0,5.0487823458630175e-05
5718,0,1,0.0,0.0,5.0487823458630175e-05
5720,0,3,0.0,0.0,5.0487823458630175e-05
5722,0,3,0.0,0.0,5.0487823458630175e-05
5729,0,1,0.0,0.0,5.0487823458630175e-05
5730,0,1,0.0,0.0,5.0487823458630175e-05
5731,0,2,0.0,0.0,5.0487823458630175e-05
5733,0,1,0.0,0.0,5.0487823458630175e-05
5735,0,1,0.0,0.0,5.0487823458630175e-05
5741,0,13,0.0,0.0,5.0487823458630175e-05
4418,0,1,0.0,0.0,5.0487823458630175e-05
5744,0,1,0.0,0.0,5.0487823458630175e-05
5746,0,1,0.0,0.0,5.0487823458630175e-05
5750,0,4,0.0,0.0,5.0487823458630175e-05
5747,0,2,0.0,0.0,5.0487823458630175e-05
5748,0,1,0.0,0.0,5.0487823458630175e-05
5749,0,2,0.0,0.0,5.0487823458630175e-05
5751,0,1,0.0,0.0,5.0487823458630175e-05
5752,0,1,0.0,0.0,5.0487823458630175e-05
5755,0,1,0.0,0.0,5.0487823458630175e-05
5761,0,9,0.0,0.0,5.0487823458630175e-05
5763,0,4,0.0,0.0,5.0487823458630175e-05
5764,0,1,0.0,0.0,5.0487823458630175e-05
5765,0,1,0.0,0.0,5.0487823458630175e-05
5766,0,1,0.0,0.0,5.0487823458630175e-05
5767,1,0,0.0001405678942929435,0.0,9.350161227223095e-05
5768,0,13,0.0,0.0,5.0487823458630175e-05
5769,0,4,0.0,0.0,5.0487823458630175e-05
5770,0,6,0.0,0.0,5.0487823458630175e-05
5771,0,9,0.0,0.0,5.0487823458630175e-05
5774,0,1,0.0,0.0,5.0487823458630175e-05
5781,0,1,0.0,0.0,5.0487823458630175e-05
5783,0,23,0.0,0.0,5.0487823458630175e-05
5785,0,2,0.0,0.0,5.0487823458630175e-05
5786,0,1,0.0,0.0,5.0487823458630175e-05
5787,0,32,0.0,0.0,5.0487823458630175e-05
5788,0,5,0.0,0.0,5.0487823458630175e-05
